,ticker,title,summary,source,source_domain,time_published,overall_sentiment_score,overall_sentiment_label
290,GOOGL,Youth mental health: Corpus Christi ISD seeks to join lawsuit against social media companies,"Corpus Christi ISD's board of trustees has voted to join an ongoing federal lawsuit against major social media companies, alleging that their platforms contribute to a youth mental health crisis and disrupt the learning environment. The district will only pay legal fees if the lawsuit results in a successful judgment or settlement, aligning with approximately 800 other school districts and 46 Texas school districts awaiting attorney general approval to participate. This action reflects growing concerns from health officials and educators, highlighting issues like addiction, bullying, and the need for increased mental health support in schools due to social media use.",Corpus Christi Caller-Times,Corpus Christi Caller-Times,2025-03-25 03:46:53,-0.538278,Bearish
291,GOOGL,"Google's $32B Deal Fuels Cybersecurity Boom: Bet on OKTA, FTNT Stocks","Google's $32 billion acquisition of cloud security firm Wiz signals a major shift in the cybersecurity landscape, highlighting the increasing importance of cloud and AI security. This deal positions cybersecurity companies like Okta (OKTA) and Fortinet (FTNT) for significant growth, as demand for identity security and AI-driven network protection rises. Both companies are rated Zacks Rank #2 (Buy), making them compelling investment opportunities amidst this industry boom.",Nasdaq,Nasdaq,2025-03-25 03:04:53,0.225465,Somewhat-Bullish
292,GOOGL,Quest Diagnostics Strikes Generative AI Partnership with Google Cloud,"Quest Diagnostics has partnered with Google Cloud to integrate generative AI capabilities into its services, aiming to enhance predictive population health analytics, customize physician reporting, and improve patient engagement. This collaboration will leverage Google Cloud's AI technologies, such as Google Agentspace, to generate personalized health insights, streamline access to comprehensive laboratory data for clinicians, and boost reporting efficiency through natural-language prompts. The initiative also seeks to uncover subtle patterns in data for faster diagnoses and personalized medicine.",MedCity News,MedCity News,2025-03-21 17:39:31,0.578364,Bullish
293,GOOGL,Alphabet COA Amie Thuener O’Toole Increases Stock Holdings,"Amie Thuener O’Toole, Alphabet Inc.'s Chief Accounting Officer, has increased her stock holdings through a recent dividend distribution. She received 53 Class C Google Stock Units (GSUs) as dividend-equivalent units (DEUs), which will vest gradually based on continued employment. Following this transaction, O’Toole directly holds a significant number of Class C GSUs and both Class A and Class C shares.",TechGraph,TechGraph,2025-03-21 03:06:43,0.341381,Somewhat-Bullish
294,GOOGL,Google to set sail in 35-story downtown Austin tower near Lady Bird Lake this year,"Google has confirmed it will finally move into its 35-story sail-shaped tower in downtown Austin this year, after several delays due to the shift to remote and hybrid work environments. The company signed a lease for the entire building overlooking Lady Bird Lake six years ago, and real estate investment trust Cousins Property recently acquired the tower for over $520 million. This move is significant for the Austin office market, which has faced rising vacancy rates, indicating a bullish long-term outlook despite ongoing challenges.",Austin American-Statesman,Austin American-Statesman,2025-03-19 10:45:00,0.226589,Somewhat-Bullish
295,GOOGL,"NVIDIA, Alphabet and Google Collaborate on the Future of Agentic and Physical AI","NVIDIA, Alphabet, and Google are expanding their collaboration to advance AI, focusing on agentic AI, robotics, and broader accessibility of AI tools. Their joint efforts include optimizing open models like Gemma, developing advanced robotics capabilities through Intrinsic, and applying AI to drug discovery with Isomorphic Labs and grid optimization with X's Tapestry. Google Cloud will also adopt NVIDIA's latest Blackwell GPUs to power these research and production initiatives.",NVIDIA Newsroom,NVIDIA Newsroom,2025-03-18 03:36:02,0.816964,Bullish
296,GOOGL,"Billionaire Hedge Fund Manager Pours $33,720,000 Into Soaring Asset, Adds New Stake in Tech Giant Google","Billionaire hedge fund manager John Paulson has invested $33.72 million into International Tower Hill Mines Ltd. (THM) by increasing his firm's stake by over six million shares, bringing his total ownership to more than 70 million shares or 37% of the gold mining company. Additionally, Paulson & Co. established a new $23.73 million position in Alphabet Inc. (GOOGL), acquiring 126,000 shares, reflecting a diversified strategy balancing gold's safe-haven appeal with technology growth. These moves highlight Paulson's long-standing strategy of identifying value amidst economic uncertainty.",The Daily Hodl,The Daily Hodl,2025-03-16 03:50:16,0.385084,Bullish
297,NVDA,BOTZ ETF Holdings List — NASDAQ:BOTZ,"This article provides a detailed list of the holdings for the Global X Robotics & Artificial Intelligence ETF (BOTZ) as of March 17, 2026. It includes the symbol, weight percentage, number of shares, and market value for each of the top holdings, with companies like ABB Ltd., NVIDIA Corporation, and Intuitive Surgical, Inc. being prominent. The information is presented to give investors insights into the fund's composition.",TradingView,TradingView,2025-03-31 14:39:58,0.100043,Neutral
298,NVDA,TOPT ETF Holdings List — AMEX:TOPT,"This article provides a detailed list of the holdings for the iShares Top 20 U.S. Stocks ETF (AMEX:TOPT) as of March 2, 2026. It shows the top companies by weight, including NVIDIA, Apple, Microsoft, Meta Platforms, and Berkshire Hathaway, along with their respective shares and market values. The ETF is composed of major U.S. corporations, offering insights into its investment strategy.",TradingView,TradingView,2025-03-31 08:52:49,0.139408,Neutral
299,NVDA,Hyperscale Data completes Nvidia GPU cluster installation,"Hyperscale Data has finished installing an Nvidia GPU cluster at its Michigan data center, intended for a new Silicon Valley-based cloud services provider. This move is part of the company's strategy to expand its infrastructure for growing computational demands, with plans to increase the Michigan data center's capacity from 28MW to 340MW. Hyperscale Data, formerly Ault Alliance, is pivoting entirely to AI and data centers, divesting non-data center assets.",Data Center Dynamics,Data Center Dynamics,2025-03-31 05:09:13,0.152164,Somewhat-Bullish
300,NVDA,NVDL ETF Holdings List — NASDAQ:NVDL,"This article provides the holdings list for the GraniteShares 2x Long NVDA Daily ETF (NVDL) as of March 2, 2026. The ETF's entire composition is in U.S. Dollar (USD), representing 100.00% of its weight with a market value of $4.21 billion. It details the fund's composition by symbol, weight, shares, and market value.",TradingView,TradingView,2025-03-31 02:52:50,0.006146,Neutral
301,NVDA,AI²: How radical innovations are revolutionizing tech and health care,"This article discusses the transformative impact of ""AI²"" — artificial intelligence (AI) and artificial incretins (GLP-1s) — on the technology and healthcare sectors. It highlights AI's role as a major productivity enhancer, driven by large tech investments and the rise of LLMs, and positions GLP-1s as ushering in a new era of healthcare. The authors emphasize that both innovations are multiyear developments with vast, evolving investment potential beyond their initial applications, making them crucial for active managers to monitor.",T. Rowe Price,T. Rowe Price,2025-03-29 03:51:23,0.364692,Bullish
302,NVDA,CoreWeave Stock Treads Water After Scaled-Back IPO,"CoreWeave, an AI-focused cloud computing company, had a lukewarm IPO, with its stock ending the day at its IPO price of $40 per share, despite initial stumbling. The scaled-back IPO and initial trading performance raise questions about investor appetite for AI stocks amidst a broader tech slump and concerns about CoreWeave's concentrated sales and significant debt. The company's debut is seen as a litmus test for the AI market after Nvidia's recent decline.",Morningstar,Morningstar,2025-03-28 00:00:00,-0.058539,Neutral
303,NVDA,Is This the Best Artificial Intelligence ETF On the Market You Should Be Buying?,"This article evaluates the Global X Artificial Intelligence & Technology ETF (AIQ) as a top investment option for gaining diversified exposure to the AI megatrend. It highlights AIQ's broad reach across the AI ecosystem, its 15.8% annualized return since 2018, and its holdings beyond just chip manufacturers to include software and data companies like ServiceNow and Snowflake. The ETF is presented as a calculated play on AI's future growth, offering opportunities with less individual stock risk.",24/7 Wall St.,24/7 Wall St.,2025-03-27 09:41:00,0.363451,Bullish
304,NVDA,Akamai Sharpens Its AI Edge with Launch of Akamai Cloud Inference,"Akamai has launched Akamai Cloud Inference, a new service designed to accelerate AI innovation by enabling faster and more efficient deployment of predictive and large language models. Running on Akamai Cloud, the solution offers significant improvements in throughput and latency, and reduces costs compared to traditional hyperscaler infrastructure. This platform helps businesses perform AI inference closer to the edge, addressing the limitations of centralized cloud models for AI applications.",PR Newswire,PR Newswire,2025-03-27 06:30:00,0.371697,Bullish
